A00627:602:H3HGVDSX7:4:1111:22399:23625:CTC_CAC;size=1	gi|871331465|gb|KM892866.1|	97.143	8.35e-05	58.4	N/A	N/A	35	1414	1448
A00627:602:H3HGVDSX7:4:1121:8892:34961:CAG_AAG;size=1	gi|733581885|emb|LN713262.1|	91.667	1.36e-22	117	N/A	N/A	84	5447947	5448030
A00627:602:H3HGVDSX7:4:1113:2519:17722:CAT_GCC;size=1	gi|822659260|gb|KP333655.1|	90.099	1.74e-26	130	N/A	N/A	101	1	99
A00627:602:H3HGVDSX7:4:1121:27299:35931:TCT_ACC;size=2	gi|1228864485|ref|XM_022132428.1|	88.618	1.34e-32	150	N/A	N/A	123	440	318
A00627:602:H3HGVDSX7:4:1135:31503:9330:CCT_CAC;size=2	gi|1477772557|gb|CP025673.1|	97.143	2.32e-05	60.2	N/A	N/A	35	1788229	1788263
A00627:602:H3HGVDSX7:4:1141:14073:11866:AAC_AAG;size=1	gi|1340499373|ref|XM_023875040.1|	79.787	4.99e-07	65.8	N/A	N/A	94	1669	1578
A00627:602:H3HGVDSX7:4:1119:2112:5995:TAA_AAG;size=1	gi|461488560|gb|JX142412.1|	83.333	4.92e-17	99.0	N/A	N/A	108	108	2
A00627:602:H3HGVDSX7:4:1125:18050:36918:TGG_CCG;size=1	gi|822659193|gb|KP333588.1|	84.932	1.07e-08	71.3	N/A	N/A	73	568	497
A00627:602:H3HGVDSX7:4:1130:26151:10582:TAA_ACC;size=1	gi|461488560|gb|JX142412.1|	82.569	2.29e-15	93.5	N/A	N/A	109	108	2
A00627:602:H3HGVDSX7:4:1103:21395:14967:TAA_GGA;size=2	gi|123683360|emb|AM453677.1|	88.679	6.23e-26	128	N/A	N/A	106	4212	4317
A00627:602:H3HGVDSX7:4:1105:4689:32597:TTA_AGC;size=1	gi|1431907554|gb|CP030984.1|	94.872	2.31e-05	60.2	N/A	N/A	39	43487824	43487787
A00627:602:H3HGVDSX7:4:1105:4689:32597:TTA_AGC;size=1	gi|1431907554|gb|CP030984.1|	96.970	2.98e-04	56.5	N/A	N/A	33	41778121	41778089
A00627:602:H3HGVDSX7:4:1105:4689:32597:TTA_AGC;size=1	gi|1431907554|gb|CP030984.1|	96.970	2.98e-04	56.5	N/A	N/A	33	70602690	70602658
A00627:602:H3HGVDSX7:4:1105:4689:32597:TTA_AGC;size=1	gi|1431907554|gb|CP030984.1|	100.000	0.001	54.7	N/A	N/A	29	50521411	50521439
A00627:602:H3HGVDSX7:4:1105:4689:32597:TTA_AGC;size=1	gi|1431907554|gb|CP030984.1|	100.000	0.004	52.8	N/A	N/A	28	22225823	22225796
A00627:602:H3HGVDSX7:4:1105:4689:32597:TTA_AGC;size=1	gi|1431907554|gb|CP030984.1|	100.000	0.004	52.8	N/A	N/A	28	40750876	40750903
A00627:602:H3HGVDSX7:4:1105:4689:32597:TTA_AGC;size=1	gi|1431907554|gb|CP030984.1|	100.000	0.004	52.8	N/A	N/A	28	69244644	69244617
A00627:602:H3HGVDSX7:4:1141:15411:6668:GTA_CCG;size=1	gi|1340437930|ref|XM_023890397.1|	77.907	6.28e-16	95.3	N/A	N/A	172	1798	1957
A00627:602:H3HGVDSX7:4:1111:13024:16250:AAT_GCG;size=2	gi|764513820|ref|XM_004287958.2|	83.594	3.73e-23	119	N/A	N/A	128	713	840
A00627:602:H3HGVDSX7:4:1138:23972:8844:CGT_CAA;size=1	gi|83999720|emb|CT030140.12|	96.774	0.004	52.8	N/A	N/A	31	154494	154464
A00627:602:H3HGVDSX7:4:1140:10447:7467:TCC_AAC;size=2	gi|1042907539|emb|LT594790.1|	91.781	1.35e-17	100	N/A	N/A	73	6922004	6922074
A00627:602:H3HGVDSX7:4:1140:10447:7467:TCC_AAC;size=2	gi|1042907539|emb|LT594790.1|	88.158	1.05e-13	87.9	N/A	N/A	76	19947863	19947936
A00627:602:H3HGVDSX7:4:1116:18385:5024:TCT_AGA;size=1	gi|461488560|gb|JX142412.1|	87.356	4.83e-17	99.0	N/A	N/A	87	87	2
A00627:602:H3HGVDSX7:4:1126:31241:21778:TTA_GGG;size=1	gi|822657792|gb|KP332187.1|	86.885	1.36e-07	67.6	N/A	N/A	61	410	469
A00627:602:H3HGVDSX7:4:1101:2049:1031:GCA_CAA;size=1	gi|1516519470|emb|LR031572.1|	85.484	6.33e-06	62.1	N/A	N/A	62	143	85
A00627:602:H3HGVDSX7:4:1124:3974:18991:GCA_GGA;size=2	gi|1389774163|ref|XM_025132805.1|	82.993	1.71e-26	130	N/A	N/A	147	1115	1257
A00627:602:H3HGVDSX7:4:1101:10990:28729:CAA_AAC;size=1	gi|1340464479|ref|XM_023903605.1|	95.000	7.80e-35	158	N/A	N/A	100	1174	1273
A00627:602:H3HGVDSX7:4:1108:8205:31046:CAT_GGG;size=1	gi|461488560|gb|JX142412.1|	84.112	1.03e-18	104	N/A	N/A	107	108	2
A00627:602:H3HGVDSX7:4:1112:32488:19961:TGT_GAA;size=2	gi|1389794967|ref|XM_025139945.1|	93.878	4.70e-32	148	N/A	N/A	98	1159	1256
A00627:602:H3HGVDSX7:4:1118:16098:13275:ATA_GCC;size=1	gi|461488560|gb|JX142412.1|	83.333	4.80e-17	99.0	N/A	N/A	108	108	2
A00627:602:H3HGVDSX7:4:1126:9959:12727:CTC_CAG;size=1	gi|871331465|gb|KM892866.1|	100.000	2.93e-04	56.5	N/A	N/A	30	1414	1443
A00627:602:H3HGVDSX7:4:1135:20763:3818:TTC_GCC;size=1	gi|1126731799|emb|LT669793.1|	100.000	8.14e-05	58.4	N/A	N/A	31	18018406	18018376
A00627:602:H3HGVDSX7:4:1135:20763:3818:TTC_GCC;size=1	gi|1126731799|emb|LT669793.1|	100.000	8.14e-05	58.4	N/A	N/A	31	18115377	18115347
A00627:602:H3HGVDSX7:4:1135:20763:3818:TTC_GCC;size=1	gi|1126731799|emb|LT669793.1|	100.000	0.001	54.7	N/A	N/A	29	18206522	18206494
A00627:602:H3HGVDSX7:4:1128:23845:27884:AAG_CCA;size=1	gi|822659193|gb|KP333588.1|	80.899	1.34e-07	67.6	N/A	N/A	89	585	498
A00627:602:H3HGVDSX7:4:1138:12156:15655:CGC_AGG;size=3	gi|1431907560|gb|CP030989.1|	100.000	0.004	52.8	N/A	N/A	28	73849250	73849223
A00627:602:H3HGVDSX7:4:1157:1190:33646:ACA_GGA;size=1	gi|871331465|gb|KM892866.1|	97.143	8.09e-05	58.4	N/A	N/A	35	1414	1448
A00627:602:H3HGVDSX7:4:1106:28565:9659:TAG_CGG;size=2	gi|1477772554|gb|CP025670.1|	88.000	8.04e-05	58.4	N/A	N/A	50	15097649	15097601
A00627:602:H3HGVDSX7:4:1102:8748:35023:ATT_GGC;size=24	gi|1494770664|ref|XM_026830596.1|	100.000	0.004	52.8	N/A	N/A	28	65	38
A00627:602:H3HGVDSX7:4:1127:19849:13291:TAT_GAC;size=1	gi|958857125|gb|KT225380.1|	100.000	7.28e-75	291	N/A	N/A	157	176	20
A00627:602:H3HGVDSX7:4:1110:26096:30217:TCC_CAC;size=1	gi|1026077158|ref|XM_016682296.1|	96.875	0.001	54.7	N/A	N/A	32	2943	2912
A00627:602:H3HGVDSX7:4:1115:23918:36871:GTT_CAG;size=1	gi|461488560|gb|JX142412.1|	80.952	4.74e-12	82.4	N/A	N/A	105	108	4
A00627:602:H3HGVDSX7:4:1118:26666:14043:CCA_ACC;size=1	gi|822658088|gb|KP332483.1|	91.837	3.69e-08	69.4	N/A	N/A	49	11	59
A00627:602:H3HGVDSX7:4:1103:1895:36338:CCA_AAG;size=1	gi|1253338740|gb|CP023745.1|	100.000	0.004	52.8	N/A	N/A	28	12706012	12706039
A00627:602:H3HGVDSX7:4:1111:29478:27962:TTT_AGA;size=1	gi|822657724|gb|KP332119.1|	95.455	1.03e-08	71.3	N/A	N/A	44	101	58
A00627:602:H3HGVDSX7:4:1114:4372:8907:TGT_CGA;size=1	gi|1340477659|ref|XM_023909938.1|	84.828	1.66e-31	147	N/A	N/A	145	600	456
A00627:602:H3HGVDSX7:4:1153:23122:26725:ATT_GGA;size=1	gi|1375870189|ref|XM_006381507.2|	84.167	1.30e-22	117	N/A	N/A	120	2957	3076
A00627:602:H3HGVDSX7:4:1135:21215:33661:TTG_CGC;size=3	gi|1228953460|ref|XR_002584817.1|	100.000	1.71e-06	63.9	N/A	N/A	34	636	669
A00627:602:H3HGVDSX7:4:1105:6940:37027:ATT_CCA;size=2	gi|1477772549|gb|CP025665.1|	100.000	0.001	54.7	N/A	N/A	29	1418050	1418022
A00627:602:H3HGVDSX7:4:1108:20989:18490:TTT_AGG;size=1	gi|1370992152|emb|LT990237.1|	100.000	0.004	52.8	N/A	N/A	28	1447963	1447936
A00627:602:H3HGVDSX7:4:1123:18548:34961:CAT_ACC;size=1	gi|1149823693|ref|XR_002230987.1|	100.000	0.001	54.7	N/A	N/A	29	1377	1405
A00627:602:H3HGVDSX7:4:1113:6714:33630:TCC_GCA;size=1	gi|15282150|emb|AL591708.10|	100.000	0.004	52.8	N/A	N/A	28	45662	45689
A00627:602:H3HGVDSX7:4:1149:16812:6089:TCT_ACA;size=1	gi|822659193|gb|KP333588.1|	83.951	7.88e-10	75.0	N/A	N/A	81	600	522
A00627:602:H3HGVDSX7:4:1115:12726:15139:TCA_CCC;size=1	gi|1340473990|ref|XM_023908174.1|	88.462	2.13e-25	126	N/A	N/A	104	681	784
A00627:602:H3HGVDSX7:4:1114:17906:29058:TCA_ACC;size=1	gi|392513450|emb|FO082276.1|	100.000	2.84e-04	56.5	N/A	N/A	30	101764	101735
A00627:602:H3HGVDSX7:4:1106:26232:27101:TTT_AAG;size=1	gi|461488560|gb|JX142412.1|	86.364	2.15e-15	93.5	N/A	N/A	88	87	2
A00627:602:H3HGVDSX7:4:1109:31232:16470:CAT_CGG;size=2	gi|822659193|gb|KP333588.1|	88.406	4.65e-12	82.4	N/A	N/A	69	568	500
A00627:602:H3HGVDSX7:4:1106:17210:32142:AAT_CGC;size=1	gi|822658088|gb|KP332483.1|	93.878	7.78e-10	75.0	N/A	N/A	49	11	59
A00627:602:H3HGVDSX7:4:1113:23773:34585:CTC_ACA;size=1	gi|1228879639|ref|XM_022138737.1|	93.043	1.25e-37	167	N/A	N/A	115	530	642
A00627:602:H3HGVDSX7:4:1113:12979:27258:TAC_GCC;size=1	gi|1130479412|gb|KX522942.1|	100.000	2.18e-05	60.2	N/A	N/A	32	18427	18458
A00627:602:H3HGVDSX7:4:1133:23764:28776:CTA_GCA;size=1	gi|822658088|gb|KP332483.1|	95.918	1.67e-11	80.5	N/A	N/A	49	11	59
A00627:602:H3HGVDSX7:4:1152:16631:33270:AAT_GGC;size=1	gi|822658088|gb|KP332483.1|	93.878	7.78e-10	75.0	N/A	N/A	49	11	59
A00627:602:H3HGVDSX7:4:1111:28628:31250:ATC_CCA;size=1	gi|822659193|gb|KP333588.1|	88.406	4.62e-12	82.4	N/A	N/A	69	568	501
A00627:602:H3HGVDSX7:4:1115:5602:9471:ATA_AAC;size=1	gi|822659193|gb|KP333588.1|	89.706	3.57e-13	86.1	N/A	N/A	68	568	501
A00627:602:H3HGVDSX7:4:1135:17418:30279:ATG_GCA;size=2	gi|1340479458|ref|XR_002858025.1|	89.888	5.89e-21	111	N/A	N/A	89	256	341
A00627:602:H3HGVDSX7:4:1114:31647:32972:CTT_CCA;size=1	gi|822659193|gb|KP333588.1|	82.979	4.62e-12	82.4	N/A	N/A	94	600	510
A00627:602:H3HGVDSX7:4:1137:20094:23484:TCT_GAG;size=1	gi|871331465|gb|KM892866.1|	100.000	2.16e-05	60.2	N/A	N/A	32	1414	1445
A00627:602:H3HGVDSX7:4:1103:29360:10880:GGT_CAC;size=2	gi|1379650637|ref|XM_013593662.2|	81.437	1.26e-27	134	N/A	N/A	167	1550	1714
A00627:602:H3HGVDSX7:4:1139:28131:25723:CCA_ACC;size=1	gi|1070687238|emb|LT594590.1|	100.000	0.001	54.7	N/A	N/A	29	1867874	1867846
A00627:602:H3HGVDSX7:4:1140:21911:11631:TCC_AGG;size=1	gi|822658088|gb|KP332483.1|	97.959	3.57e-13	86.1	N/A	N/A	49	11	59
A00627:602:H3HGVDSX7:4:1146:22227:17566:CCT_AGG;size=2	gi|1484833247|ref|XM_026550915.1|	100.000	0.004	52.8	N/A	N/A	28	928	901
A00627:602:H3HGVDSX7:4:1104:12427:19194:ATA_CGA;size=1	gi|822659193|gb|KP333588.1|	81.915	2.13e-10	76.8	N/A	N/A	94	600	510
A00627:602:H3HGVDSX7:4:1115:14009:1266:TTC_GAA;size=1	gi|1516601317|emb|LR031880.1|	97.059	7.73e-05	58.4	N/A	N/A	34	16672732	16672765
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	100.000	9.93e-09	71.3	N/A	N/A	38	81300631	81300594
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	93.023	5.98e-06	62.1	N/A	N/A	43	39809024	39809066
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	93.023	5.98e-06	62.1	N/A	N/A	43	64638673	64638715
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.872	5.98e-06	62.1	N/A	N/A	39	68674573	68674611
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	92.857	2.15e-05	60.2	N/A	N/A	42	29401062	29401103
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.595	7.73e-05	58.4	N/A	N/A	37	32847878	32847842
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.595	7.73e-05	58.4	N/A	N/A	37	36540234	36540198
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	90.909	7.73e-05	58.4	N/A	N/A	44	38902498	38902541
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	92.500	7.73e-05	58.4	N/A	N/A	40	44280292	44280253
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.595	7.73e-05	58.4	N/A	N/A	37	49947712	49947676
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	90.909	7.73e-05	58.4	N/A	N/A	44	51323584	51323627
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	92.500	7.73e-05	58.4	N/A	N/A	40	51489805	51489766
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	89.362	7.73e-05	58.4	N/A	N/A	47	52266119	52266163
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.737	7.73e-05	58.4	N/A	N/A	38	63462731	63462696
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	90.909	7.73e-05	58.4	N/A	N/A	44	69915443	69915486
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	90.909	7.73e-05	58.4	N/A	N/A	44	70492535	70492578
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.595	7.73e-05	58.4	N/A	N/A	37	71211253	71211217
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	92.308	2.78e-04	56.5	N/A	N/A	39	29387259	29387221
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	35475074	35475109
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	35790161	35790196
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	35854577	35854542
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	92.500	2.78e-04	56.5	N/A	N/A	40	40629260	40629221
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	41888579	41888614
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	43417014	43416979
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	45102452	45102417
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	48711356	48711321
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	49650780	49650745
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	50505974	50506009
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	90.698	2.78e-04	56.5	N/A	N/A	43	51425059	51425101
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	90.698	2.78e-04	56.5	N/A	N/A	43	54187536	54187494
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	55707395	55707360
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	58835826	58835861
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	60505488	60505523
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	62918858	62918823
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	65112407	65112372
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	65379547	65379582
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.595	2.78e-04	56.5	N/A	N/A	37	66986467	66986501
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	90.698	2.78e-04	56.5	N/A	N/A	43	67792217	67792258
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	69137365	69137400
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	69759340	69759305
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	71766639	71766674
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	71862172	71862207
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	100.000	2.78e-04	56.5	N/A	N/A	30	73568001	73568030
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	2.78e-04	56.5	N/A	N/A	36	74628054	74628089
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	90.698	2.78e-04	56.5	N/A	N/A	43	77527881	77527923
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	27577773	27577739
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	28516071	28516105
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	31507790	31507756
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	31682186	31682152
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	34179629	34179663
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	34724214	34724180
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	34947671	34947637
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	36185003	36185037
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	39095670	39095636
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	39711018	39710984
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	41324830	41324796
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	92.105	0.001	54.7	N/A	N/A	38	41363802	41363765
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	44009811	44009845
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	45000810	45000776
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	47193168	47193134
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	47472425	47472459
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	92.308	0.001	54.7	N/A	N/A	39	48692478	48692441
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	50784945	50784911
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	51135169	51135203
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	56675084	56675050
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	56882265	56882299
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	57225666	57225700
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	57453322	57453288
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	57504545	57504579
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	58567003	58567037
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	59072353	59072387
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	59401862	59401896
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	59464156	59464190
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	60871944	60871978
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	62715116	62715150
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	62783169	62783203
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	64923704	64923738
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	66757312	66757346
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	69835818	69835852
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	100.000	0.001	54.7	N/A	N/A	29	71181275	71181247
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	71718980	71719014
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	72948240	72948274
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.444	0.001	54.7	N/A	N/A	36	73496713	73496748
A00627:602:H3HGVDSX7:4:1131:29821:21480:CAT_CCA;size=1	gi|1431907560|gb|CP030989.1|	94.286	0.001	54.7	N/A	N/A	35	74850744	74850710
